user-id,feature
216151,[-2.66243564 -0.15185908  1.46178906]
216155,[-2.33343877 -0.12661728  0.05920524]
216294,[2.80767266 0.36762721 0.11713139]
216336,[-2.46402078 -0.19725568 -0.45228666]
216386,[9.57143016 0.31660988 0.22926282]
216432,[-1.57360601 -0.33050589 -0.92100697]
216435,[-0. -0. -0.]
216444,[1.32641289e+03 2.23467487e-03 2.33169587e+00]
216466,[-0. -0. -0.]
216501,[3.07721177 0.84763307 1.34697285]
216557,[11.59260232  0.03005818  0.02957399]
216563,[ 0.78241488  0.10687755 -0.08006083]
216579,[-2.20176023 -0.07990562 -0.10405027]
216679,[10.5455583   0.89331767  1.43981987]
216724,[-1.30177936e+03 -1.25380888e-05 -1.82926739e-04]
216745,[ 4.94394226  0.26460309 -0.21711625]
216781,[-0.48378576 -0.00547736  0.00474356]
216842,[-0. -0.  0.]
216877,[1.60016375 0.33839544 0.13612212]
216925,[3.22840843 0.72369742 0.63359498]
217056,[0. 0. 0.]
217089,[-0. -0.  0.]
217106,[0. 0. 0.]
217107,[ 5.35310846  0.32386878 -0.38185449]
217121,[-0. -0.  0.]
217173,[32.08734132  0.28600458  1.77646268]
217252,[ 1.34180339  0.16982984 -0.00940435]
217262,[-1.27642774 -0.08134638 -0.40473309]
217271,[-4.66829395 -0.43240262  0.21007245]
217292,[ 3.53530758e+00 -2.43363293e-04 -3.09390220e-01]
217331,[0.72880944 0.17213301 0.13664959]
217375,[ 0.  0. -0.]
217444,[ 0.  0. -0.]
217468,[0. 0. 0.]
217512,[-4.41903106 -0.20120113  0.10819053]
217513,[ 0.  0. -0.]
217516,[0. 0. 0.]
217566,[ 0.  0. -0.]
217673,[ 6.04124675e+00  1.62098739e-03 -1.23185371e-03]
217740,[-0. -0.  0.]
217811,[ 0.  0. -0.]
217986,[1.32099481e+02 6.25732216e-05 1.79006763e-02]
218068,[-7.16454579e+01 -1.64904004e-03  9.14815690e-03]
218182,[-0. -0. -0.]
218197,[3.20071823 0.52278316 0.7060136 ]
218240,[ 0.  0. -0.]
218276,[-1.28409709 -0.26828197 -0.2264733 ]
218344,[-2.39379324 -0.16253775 -0.11211125]
218379,[-0.70889814 -0.05401098  0.00747223]
218411,[-5.86226552 -0.18538005  0.05835277]
218497,[0.79071631 0.11754155 0.10169809]
218514,[-1.52617437 -0.3193731   0.11076911]
218552,[-0. -0. -0.]
218568,[-0. -0.  0.]
218569,[26.86635426  0.05786509  0.66633609]
218589,[-1.11151884 -0.04797058 -0.61992685]
218608,[-0. -0. -0.]
218640,[-0. -0.  0.]
218676,[-2.83858449 -0.39977281 -0.61531526]
218714,[-3.73058021 -0.05336141  0.01131136]
218844,[2.56026799 0.25206326 0.63676408]
218854,[3.26002109 0.78276401 3.07892136]
218936,[ 1.28154244e+01  1.94259561e-01 -1.26143382e-02]
218976,[-0.95140415 -0.08013666  0.03381548]
219008,[ 2.50685327e+01  1.84547019e-04 -8.19077775e-03]
219013,[-1.5946475  -0.52680375 -1.5834039 ]
219149,[ 1.36032338  0.04745494 -0.45976801]
219185,[3.1631957  0.62316865 0.08459892]
219260,[3.20292072 0.74055916 1.85820423]
219353,[ 1.30537855  0.06703052 -0.41671408]
219374,[-0. -0. -0.]
219387,[0. 0. 0.]
219482,[4.50327253 0.04654856 1.49792839]
219546,[-0. -0. -0.]
219590,[ 0.  0. -0.]
219597,[0. 0. 0.]
219671,[0. 0. 0.]
219683,[0. 0. 0.]
219813,[1.39242459 0.23312047 0.11731674]
219885,[0. 0. 0.]
219924,[0.76901752 0.18868997 0.38048595]
219951,[-2.13917809e+01 -2.61413133e-02  9.14087147e-03]
220240,[ 0.  0. -0.]
220278,[4.67440502e+04 5.39576479e-06 1.18278655e-01]
220314,[-3.37689503 -0.48166082 -2.0276313 ]
220316,[ 2.61732648  0.54865921 -1.28457865]
220326,[ 3.06960514  0.48745744 -0.88114231]
220360,[ 1.49292768  0.28078949 -0.17340769]
220524,[-0. -0.  0.]
220564,[2.17148651e+01 1.40438879e-02 2.63761554e-03]
220597,[ 0.  0. -0.]
220608,[ 0.  0. -0.]
220626,[4.55858969e+01 9.57056020e-03 2.18622153e-01]
220661,[4.61301864 0.22362963 0.03174547]
220664,[0. 0. 0.]
220683,[ 1.28533237  0.0665754  -0.17898591]
220688,[0. 0. 0.]
220867,[21.6481792   0.0778909   1.36028349]
220911,[-13.22518994  -0.22424203  -2.11698593]
221008,[-4.45811352 -0.16087779  0.81884282]
221040,[-5.84025216 -0.40997607 -1.22787901]
221050,[-1.55437316 -0.40697148  0.01413272]
221115,[2.57836478 0.17094793 0.17741333]
221117,[2.77368413 0.18207992 0.39289879]
221186,[-1.44094548 -0.00518547 -0.04106324]
221232,[ 1.57285669  0.24581037 -0.29593126]
221370,[-2.06920183 -0.03724405 -0.97677159]
221510,[2.50975635 0.08374894 0.17901963]
221524,[ 0.65652131  0.03238939 -0.1947828 ]
221538,[2.15864397 0.16207266 1.09779758]
221687,[-2.59795387 -0.24711297  0.40185604]
221701,[1.15265523 0.07761967 0.32555878]
221732,[0. 0. 0.]
221753,[ 0.  0. -0.]
221777,[3.16649566e+01 2.11694129e-03 6.35534844e-05]
221870,[-0. -0. -0.]
221898,[3.02871016 0.65385094 1.17241322]
221932,[-0. -0. -0.]
221948,[ 0.  0. -0.]
222035,[ 0.  0. -0.]
222050,[-8.76674776e+04 -4.02179963e-04  2.24292140e-08]
222110,[2.31192863 0.29782371 0.20165322]
222140,[2.88004579 0.59277524 0.68187097]
222152,[ 0.  0. -0.]
222204,[8.92076933e+01 1.65576976e-02 1.61987253e-01]
222207,[-1.39029988 -0.06169313  0.00261241]
222217,[-5.07581314 -0.17891539  0.11430577]
222220,[0. 0. 0.]
222363,[ 3.07384775  0.54698178 -0.08757716]
222368,[1.69981807 0.41735567 0.43205368]
222372,[-11.13291175  -0.02452971  -0.33427359]
222488,[2.89715587e+02 9.94920203e-02 3.32189143e-01]
222506,[-0. -0.  0.]
222563,[12.84135062  0.07242731 -0.54114885]
222614,[0. 0. 0.]
222622,[-5.16099202 -0.22371276  0.34472911]
222642,[ 2.48319243  0.33221276 -0.04973857]
222688,[ 1.03575941e+01  1.90475613e-03 -3.46816461e-03]
222743,[-0. -0. -0.]
222788,[-1.19404395 -0.0960305  -0.33503701]
222834,[-3.02258491 -0.61070095 -1.11721595]
222884,[-1.42405242 -0.16216547 -0.06262705]
222912,[-6.77049745e+00 -2.53716672e-03  1.88292335e-01]
222941,[-4.96796457e+03 -1.85183177e-05  7.46639558e-02]
223066,[-0. -0.  0.]
223154,[0. 0. 0.]
223190,[1.93034258e+02 1.49805717e-04 5.50507652e-03]
223191,[ 2.42285242  0.06535115 -0.73947284]
223210,[-9.19984298e+00 -3.20811420e-03  1.18802689e-04]
223211,[14.37424696  0.04920299  0.25728416]
223231,[-2.18175965e+01 -1.40104809e-02 -1.65161816e-01]
223238,[ 1.16202121  0.03393943 -0.04376333]
223253,[-6.64174943e+00 -1.36619150e-02  4.30086419e-04]
223321,[-1.35808106 -0.22240636  0.82183915]
223326,[-4.0339039  -0.06356113 -0.06211614]
223375,[-0. -0. -0.]
223386,[-2.65157789e+03 -3.91187410e-05  9.79293812e-07]
223402,[16.48417299  0.20861547 -0.66758641]
223438,[0. 0. 0.]
223520,[0. 0. 0.]
223566,[ 0.  0. -0.]
223608,[2.70255647 0.15734074 0.77473129]
223644,[-0. -0. -0.]
223705,[-1.18020547 -0.16110583  0.74926352]
223734,[-5.61234422 -0.57163235 -2.74622359]
223784,[ 0.  0. -0.]
223787,[ 0.  0. -0.]
223813,[0. 0. 0.]
223816,[ 1.30077781  0.068973   -0.07406464]
223914,[0.80111285 0.21136814 0.3365586 ]
223954,[1.11239072e+01 9.39088212e-03 1.96662160e-03]
223997,[ 0.  0. -0.]
224003,[0. 0. 0.]
224105,[2.54329384 0.19910696 0.09886646]
224115,[ 2.01636509e+02 -2.19507942e-04  3.05286631e-05]
224146,[2.08405934 0.07188507 0.19541437]
224217,[7.78080393 0.12095457 0.01540986]
224257,[ 1.49966638  0.14436673 -0.01117629]
224269,[-2.89514863 -0.23755574 -0.56531153]
224289,[ 1.28052871  0.09366848 -1.26170685]
224333,[0.78628668 0.12859734 0.201329  ]
224340,[0. 0. 0.]
224342,[ 3.35133344  0.04887463 -0.01897526]
224349,[-0.  0. -0.]
224360,[-2.41022222 -0.204015   -0.02672834]
224366,[-0. -0. -0.]
224372,[-1.73784917 -0.31188636 -0.3158728 ]
224435,[-1.64662331e+07 -2.59632084e-08 -3.37657783e-05]
224439,[ 2.50076111  0.11105887 -0.83902351]
224479,[-1.7951454  -0.0461991   0.99915816]
224525,[ 1.20379978e+03  2.77938254e-03 -1.75910670e+00]
224528,[-1.47696521 -0.23409182  0.08667466]
224572,[0. 0. 0.]
224611,[5.72299938 0.40076443 1.41979117]
224612,[3.03316654 1.18833689 2.98859445]
224626,[-6.27817341 -0.9111368  -4.34932028]
224764,[0. 0. 0.]
224809,[-6.88957426e+01 -5.52663061e-07  1.47885326e-05]
224904,[-9.13543666 -0.15884207 -0.17959188]
224923,[ 6.73929249e+02  3.27051444e-04 -1.63216892e-03]
224924,[1.61024757 0.35769601 0.22523871]
224927,[1.70205758e+01 1.17762518e-02 7.54225235e-03]
225002,[-0. -0. -0.]
225043,[-0. -0. -0.]
225065,[ 2.5733277   0.20860554 -1.06958914]
225078,[-0. -0.  0.]
225087,[-0. -0.  0.]
225088,[-5.04305003 -0.37393716  0.1706125 ]
225191,[1.52983149 0.22224434 0.16529328]
225199,[-0. -0.  0.]
225232,[ 0.  0. -0.]
225343,[-0. -0. -0.]
225379,[-0. -0. -0.]
225449,[-2.47650678e+01 -1.75714223e-02  1.06993963e-02]
225595,[-0. -0.  0.]
225610,[ 1.3081056   0.11155409 -0.04919023]
225659,[-0.41944147 -0.00091723  0.00111038]
225683,[ 0.67142729  0.04287928 -0.21941659]
225686,[-0. -0. -0.]
225687,[3.08339836 0.59170485 1.42674253]
225710,[ 1.06281349  0.06367622 -0.71104671]
225717,[3.09751864 0.7903544  2.38684224]
225731,[4.48283548 0.16095874 0.67163183]
225788,[2.89836391 0.95566103 2.53093489]
225810,[-0. -0.  0.]
225867,[ 0.  0. -0.]
225886,[-0. -0. -0.]
225910,[1.26711673 0.05207002 0.22807657]
225938,[5.18480079 0.21193181 1.04581265]
225986,[-1.28043633e+03 -1.21952430e-03  2.96838506e-02]
225989,[-1.32602995e+04 -4.19483811e-06 -3.21025338e-03]
225996,[-1.46809095e+03 -3.65256259e-03  2.17269408e+00]
226006,[ 4.90907893e+01  4.59654134e-04 -8.90228502e-04]
226007,[ 2.75505697  0.34870929 -1.05122822]
226031,[1.41685191e+01 1.08072054e-02 6.81378018e-03]
226069,[3.12419701 1.1258942  2.28293859]
226205,[-0. -0.  0.]
226393,[-1.86924277e+02 -7.40646481e-03  1.26475328e-01]
226394,[-1.12752705e+01 -4.14572203e-02  9.90849893e-04]
226419,[-2.41152465 -0.24641153  0.62287962]
226427,[2.88778435 0.28862765 0.23035127]
226482,[ 6.73492003  0.06631479 -0.3357773 ]
226545,[-0. -0. -0.]
226548,[-0. -0. -0.]
226616,[ 3.85851794e+01  1.84063909e-02 -1.76313574e-01]
226638,[ 2.06809783  0.08415215 -0.39389065]
226702,[-2.69835966e+00 -9.11414093e-02  1.74723215e-03]
226743,[-2.2011355  -0.17937845  0.69249608]
226745,[25.02992925  0.43545134 11.49615403]
226772,[-1.79380885e+01 -7.86222620e-03  2.56743154e-04]
226847,[4.43030809 0.0525421  0.02224234]
226879,[ 5.30238206e+07  1.32296257e-09 -2.90023707e-06]
226965,[0. 0. 0.]
226991,[4.73092953 0.44245792 2.09984012]
227025,[ 0.  0. -0.]
227054,[0. 0. 0.]
227097,[-0. -0.  0.]
227176,[0. 0. 0.]
227202,[5.59004436 0.40583862 0.30101015]
227238,[ 2.71015709  0.12119767 -0.06799477]
227250,[1.22416556e+02 1.12784456e-06 7.67890059e-05]
227275,[-4.26855513 -0.25627647  1.00475375]
227327,[0. 0. 0.]
227392,[ 2.83226753  0.26120156 -0.19045367]
227447,[-1.52348277e+37 -2.46567602e-38 -5.85516383e-22]
227517,[-1.52953344 -0.1296226  -0.28173905]
227520,[-0. -0.  0.]
227589,[-2.81742578 -0.33769633  1.57378907]
227681,[-1.56784802 -0.25223704  0.00256013]
227702,[-0. -0. -0.]
227705,[-0. -0.  0.]
227836,[0. 0. 0.]
227859,[9.94996994 0.27646628 1.62348881]
227884,[-5.28825723e+02 -1.54424805e-03  9.52286550e-05]
228008,[ 3.06210434  0.5752195  -0.02455651]
228021,[3.79341477e+01 1.81718475e-02 1.52346014e-01]
228064,[3.11029481 0.53902542 0.09166981]
228073,[-3.62282143 -0.03651957 -0.54688289]
228206,[ 0.  0. -0.]
228223,[0.77590392 0.11807278 0.10091557]
228311,[-1.03417048e+01 -1.82204805e-02 -9.43582800e-03]
228313,[ 2.93180195  0.38718512 -0.21202458]
228321,[0. 0. 0.]
228374,[ 2.04016434  0.0404005  -0.29407983]
228445,[-1.53178921 -0.22409182  0.56633367]
228579,[-2.84829698e+02 -1.88131932e-02  3.18773455e-03]
228764,[ 0.  0. -0.]
228789,[-0. -0.  0.]
228820,[-0. -0. -0.]
228868,[0. 0. 0.]
228899,[-0. -0.  0.]
228947,[5.21901624 0.51292616 0.95153123]
228978,[-4.99382394 -0.21608422  0.15570324]
228998,[0. 0. 0.]
229055,[ 2.74706607  0.13139586 -0.10031931]
229085,[-3.24323535 -0.45517243 -0.40116704]
229224,[-0. -0. -0.]
229243,[ 0.68178327  0.09774188 -0.19621994]
229258,[ 2.85387619  0.32685731 -1.20877743]
229313,[-0. -0. -0.]
229329,[-0. -0. -0.]
229331,[ 8.093267    0.06614858 -0.0679868 ]
229334,[-1.25046430e+02 -1.57259760e-02 -6.70010933e-06]
229340,[-1.33201883 -0.36447792  0.04041125]
229386,[-1.37829072 -0.08322193  0.031523  ]
229405,[-5.00009269 -0.23765213  0.42949554]
229409,[-0. -0. -0.]
229412,[-1.37685201 -0.14824812  0.59316604]
229417,[0. 0. 0.]
229454,[-0.57075491 -0.00898737 -0.05917919]
229478,[1.20570382e+01 1.60307522e-04 6.88963115e-01]
229502,[-1.64510597e+01 -5.18994386e-03  1.05770855e-01]
229551,[ 0.  0. -0.]
229632,[ 0.  0. -0.]
229656,[0. 0. 0.]
229741,[-0. -0. -0.]
229742,[-2.54148284 -0.23028412  0.08180661]
229767,[2.42695612 0.09472788 0.13243013]
229768,[0. 0. 0.]
229816,[8.30060588 0.14239101 0.95550189]
229862,[2.51216541 0.23366622 0.84151622]
229863,[ 2.76390652  0.56335584 -0.59309969]
229912,[0. 0. 0.]
230030,[ 0.  0. -0.]
230052,[-0. -0.  0.]
230105,[0. 0. 0.]
230115,[ 2.20984010e+03  1.63994112e-02 -2.57738104e-01]
230133,[ 2.72140151  0.34490209 -1.15364551]
230180,[-2.54460535 -0.16205027  0.06534679]
230211,[ 1.4211141   0.21375127 -0.07725421]
230262,[-2.26376766 -0.11503882 -0.45207883]
230374,[-0. -0. -0.]
230402,[8.63981597 0.45734145 2.16323576]
230427,[-5.79618611e+02 -2.33599796e-02 -1.61986714e-01]
230459,[12.0280989   0.04497477 -0.51327328]
230460,[3.0398291  0.81815997 0.54413512]
230490,[ 0.87125225  0.03283864 -0.00545358]
230496,[-3.88143510e+06 -1.14993782e-09  1.11661167e-06]
230511,[ 2.6921382   0.34167882 -0.07341767]
230522,[-0. -0.  0.]
230581,[-0. -0.  0.]
230687,[1.15756133 0.05913136 0.58701214]
230699,[-5.94583654e+01 -2.65769552e-05  5.22811928e-05]
230708,[-0. -0.  0.]
230985,[-2.04107867 -0.01943516  0.41360694]
230997,[-5.36677529e+00 -9.22421444e-02  6.54097978e-04]
231177,[-3.28397884 -0.29286277  0.15159455]
231210,[-0.  0. -0.]
231263,[-9.69674168 -0.01131582  0.03692466]
231264,[-0. -0. -0.]
231299,[17.17024172  0.20156722 -0.08963703]
231308,[-1.46582529 -0.27176461 -0.25647971]
231337,[1.22756207 0.00256343 0.04612979]
231340,[3.39929592 0.98537794 2.38024789]
231351,[ 0.  0. -0.]
231357,[ 2.84819522  0.44134021 -1.85897069]
231374,[ 6.21545206  0.05819758 -0.28434084]
231393,[ 1.23610700e+01  3.74416053e-04 -3.44786290e-05]
231466,[3.45877504 0.50458061 0.38850909]
231510,[-2.76174569 -0.20774292  1.26547862]
231694,[-2.09507189 -0.0261371   0.22143811]
231767,[5.67292576 0.31187288 3.41118887]
231795,[-1.40341346 -0.15920544  0.34641878]
231827,[1.59395999e+03 4.46774022e-04 4.69123609e-02]
231838,[-2.85349567 -0.34929557  0.33860241]
231857,[ 0. -0. -0.]
231865,[16.59988105  0.09653011 -2.21765602]
231891,[-2.88917934 -0.29058283 -0.82934649]
231894,[ 2.74785718  0.51361627 -0.82823077]
231897,[0. 0. 0.]
231993,[-1.28850990e+01 -2.65402923e-03 -1.42685174e-03]
232030,[ 1.00684667  0.20329969 -0.81962816]
232052,[-5.58238202 -0.56077315  0.58683332]
232066,[2.06785224e+01 8.14747266e-03 2.47593402e-01]
232103,[ 0.  0. -0.]
232106,[-3.04924674e+02 -1.42555453e-03 -4.86835848e-01]
232107,[ 2.93200559  0.46515688 -1.05632458]
232185,[3.28120574 1.11955167 1.6887823 ]
232271,[-0. -0. -0.]
232320,[-2.57952254 -0.48438823 -1.29658144]
232368,[-3.1684799  -0.39532796  0.64991965]
232522,[1.26862741 0.2105052  0.18705556]
232541,[-0. -0.  0.]
232579,[-0. -0.  0.]
232599,[2.27748754 0.06569298 0.46613275]
232602,[5.67264946 0.66082893 1.27411826]
232624,[2.83174702 0.35037337 0.0260387 ]
232712,[-3.37024669 -1.55512236 -3.37624433]
232736,[-0. -0. -0.]
232756,[ 0.  0. -0.]
232820,[ 7.12986171  0.14139727 -1.5246215 ]
232838,[-4.49793247 -0.13814009 -0.03598662]
232853,[3.06053777 0.8017692  0.62093769]
232945,[ 0.  0. -0.]
232959,[0. 0. 0.]
232964,[-0. -0. -0.]
232990,[1.57506305 0.01764162 0.04178215]
233041,[ 0.58693361  0.03062365 -0.12028611]
233193,[-0. -0.  0.]
233256,[-2.62823685 -0.3967828   0.30467104]
233361,[0. 0. 0.]
233392,[ 4.02324815  0.2961667  -0.16096715]
233430,[-0. -0.  0.]
233444,[ 2.93129879  0.39557141 -1.0546386 ]
233526,[1.65055226 0.46078461 1.48887631]
233529,[ 0.  0. -0.]
233543,[ 0.  0. -0.]
233578,[ 0.62823542  0.00411644 -0.62689356]
233711,[-4.51740150e+02 -6.77117137e-04  7.92351847e-04]
233714,[-1.29139583 -0.23282883  0.8710434 ]
233719,[-0. -0.  0.]
233821,[-2.91363578 -0.36862521  0.87153845]
233853,[5.27586597 0.80398401 2.97485411]
233889,[ 9.24135635  0.11954445 -2.166961  ]
233903,[-2.68904012 -0.00433798  0.01200792]
233911,[-2.23907052e+07 -4.70369575e-07 -1.74289822e-05]
233917,[-2.50765594e+03 -6.83019955e-04  1.54902707e-04]
233924,[-1.48958923 -0.1034444   0.25580918]
233930,[-0. -0. -0.]
233962,[2.98583749 0.30728723 0.79665604]
233995,[0. 0. 0.]
234023,[-2.87316236 -0.44343874 -0.02496374]
234205,[-2.92472143 -0.17243005  0.48580954]
234288,[ 2.19445185  0.41233161 -0.02095775]
234359,[-0. -0. -0.]
234565,[ 2.9104792   0.314456   -0.38995528]
234672,[-0. -0.  0.]
234683,[-16.73447817  -0.04284829   0.2259736 ]
234714,[-1.40661476 -0.15514808  0.55540735]
234765,[-0. -0.  0.]
234788,[3.25032923 1.00916742 0.57731527]
234797,[-4.12869562 -0.29507057 -1.95772038]
234879,[ 2.23998279  0.06684076 -0.12734481]
234921,[0. 0. 0.]
234925,[0. 0. 0.]
235099,[-3.09712475 -0.41489985  0.26893648]
235105,[-0.  0. -0.]
235117,[-11.69813019  -0.02450607   0.2447577 ]
235146,[0. 0. 0.]
235206,[-0. -0. -0.]
235282,[-3.09744267e+01 -1.30113981e-09 -1.80427767e-07]
235297,[-1.40030453 -0.15774755 -0.08096625]
235392,[0. 0. 0.]
235429,[ 1.81648638e+02  3.52157419e-03 -3.38005697e-02]
235475,[4.75174654 0.6083691  2.85499354]
235498,[-1.49835835e+01 -1.49278657e-01 -1.41859680e-02]
235506,[0. 0. 0.]
235518,[ 0.72554768  0.11241594 -0.03711661]
235543,[ 9.32385350e+00  2.02069315e-01 -3.82093732e-04]
235619,[ 4.72681298  0.27328653 -1.70530446]
235677,[-3.00950205 -0.25709281  0.1700321 ]
235705,[3.08103066 0.43959207 0.11123222]
235736,[3.053578   0.48392611 0.75007106]
235842,[0. 0. 0.]
235888,[3.64966679 0.00764079 0.00484605]
235935,[-0. -0.  0.]
235952,[-0. -0. -0.]
236030,[-0. -0.  0.]
236032,[3.51989669 0.91295524 2.42138601]
236058,[-3.28968575e+03 -3.43386650e-10 -1.25171406e-02]
236164,[ 0.  0. -0.]
236172,[-1.48191756e+08 -1.92086242e-08 -1.95755335e-15]
236237,[ 5.33699581  0.22484185 -0.08765717]
236267,[-0. -0. -0.]
236269,[0.81512915 0.19707408 0.65898809]
236283,[ 0.  0. -0.]
236340,[9.36983367e+05 9.40420049e-13 3.78310196e-10]
236378,[ 2.7304722   0.24710976 -0.01205747]
236399,[-9.22790571 -0.20710995 -1.7616576 ]
236480,[0. 0. 0.]
236594,[-0. -0.  0.]
236625,[-0. -0.  0.]
236727,[ 0.56014345  0.07946547 -0.03273585]
236754,[1.37200065 0.09418215 0.24217437]
236840,[-1.37848329 -0.22054269  0.64855552]
236860,[-2.58090909 -0.49649504 -0.43500723]
236885,[-0. -0. -0.]
236913,[ 2.73728155  0.3206795  -0.43186666]
236931,[2.57650145 0.60513189 0.60325326]
236948,[2.70965697e+02 1.87350049e-03 2.15439294e-06]
236955,[-0. -0. -0.]
236959,[ 0.  0. -0.]
237091,[-3.92300093 -0.12384875  0.13022216]
237132,[-6.24354064 -0.97754106 -2.87653419]
237175,[9.48844791 0.46016233 4.39356253]
237264,[-1.26298768e+01 -1.53065813e-02  6.42959234e-03]
237283,[ 2.97817247  0.5684476  -0.08584366]
237429,[0. 0. 0.]
237474,[-1.11972314e+02 -1.71312720e-02 -8.89551179e-01]
237477,[3.32246242 0.92011792 1.28077444]
237534,[-5.01124524 -0.32161252  0.11792579]
237553,[ 2.88421578  0.31878546 -0.85642431]
237627,[-1.27178629 -0.19093934  0.36946176]
237646,[ 7.56067760e+01  2.16608231e-02 -6.32869724e-06]
237715,[ 0.  0. -0.]
237734,[-1.59377417 -0.15508571  0.03297985]
237748,[ 0.  0. -0.]
237805,[-5.54055172 -0.31582386 -0.04277861]
237900,[30.42172543  0.10455969  0.04445459]
237941,[0.65155219 0.07686509 0.22094811]
238008,[-6.57947674 -0.0095193   0.0895574 ]
238010,[5.40652727 0.29642423 0.12431014]
238065,[-1.71550660e+01 -2.77930715e-03  2.60582885e-02]
238120,[-0. -0.  0.]
238186,[2.98940403 0.68130527 0.46030252]
238222,[-0. -0. -0.]
238227,[0. 0. 0.]
238347,[3.21164215 0.70642003 1.4997374 ]
238350,[-2.70331287 -0.23616664  0.52461651]
238472,[ 2.84321968  0.38912903 -0.23087051]
238475,[4.84203144 0.21116425 0.24325739]
238540,[-0. -0. -0.]
238544,[2.90630346 0.53388913 1.04504708]
238557,[-0. -0.  0.]
238607,[ 5.15923949  0.47649622 -0.52995402]
238613,[0. 0. 0.]
238630,[0. 0. 0.]
238639,[0. 0. 0.]
238710,[2.73371736 0.39124548 0.60668231]
238779,[ 0.  0. -0.]
238781,[0. 0. 0.]
238849,[-12.89501038  -0.13590836   0.24067283]
238864,[-0. -0.  0.]
238889,[-0. -0.  0.]
238890,[5.19912949 0.35032684 1.59474984]
238961,[-2.97750985e+02 -6.36388950e-04 -3.77760078e-02]
239020,[5.18521408 0.30926343 0.03140754]
239033,[3.1654511  0.45348898 0.49516001]
239070,[-0. -0. -0.]
239074,[ 2.91635394  0.2476227  -1.45281082]
239141,[ 2.81001712  0.43220155 -0.25171137]
239407,[-1.44755452 -0.15096898  0.96296666]
239413,[-2.26995771 -0.08427813  0.07433972]
239415,[0. 0. 0.]
239423,[-20.25374966  -0.02159045   0.20409101]
239449,[-5.52824877e+00 -2.18202727e-02 -4.23535490e-04]
239460,[1.47366257 0.08791703 0.01412743]
239467,[-4.49190634 -0.15783956  1.02376554]
239468,[-1.26162707 -0.11080531 -0.03445988]
239486,[-5.03711655 -0.3525259  -0.39606495]
239554,[ 2.84041273  0.36629844 -1.41055967]
239569,[-0.56036363 -0.02619989 -0.00811585]
239594,[-6.77486041e+03 -3.80894899e-08 -1.64679222e-03]
239609,[ 2.78420126  0.30335965 -0.07962986]
239626,[-1.55786380e+04 -2.37205841e-05  4.35934519e-03]
239630,[-7.18390503e+00 -5.85471234e-03  2.57830262e-04]
239670,[ 1.59669094  0.32883653 -0.65321833]
239688,[-23.27760673  -0.03900278   0.69575858]
239692,[-3.27524872 -0.60803698 -0.9430998 ]
239761,[-1.46121458 -0.40832605 -1.10748695]
239788,[ 1.41712682  0.03211693 -0.01339977]
239820,[ 2.64528616  0.37131492 -0.18177702]
239834,[ 0.  0. -0.]
239879,[-0. -0. -0.]
240051,[ 0.  0. -0.]
240098,[1.56052244 0.17425136 0.0222313 ]
240107,[0. 0. 0.]
240131,[-4.04257861e+01 -2.18589188e-02 -3.50648330e-02]
240141,[-1.5440378  -0.26856373 -0.23739513]
240144,[-1.03756496e+23 -5.82437661e-20 -1.35571172e-08]
240155,[-0. -0.  0.]
240219,[-7.61924958e+00 -7.48311266e-04 -4.09256863e-03]
240224,[-1.5362566  -0.15609621  0.32879662]
240225,[-8.47122708e+01 -3.49776119e-02 -1.15978991e-02]
240318,[1.47847514 0.00884107 0.03015471]
240367,[ 2.45140964  0.16290985 -1.31468714]
240394,[-0. -0. -0.]
240398,[-2.46009993 -0.07348065 -0.40808927]
240401,[-0. -0.  0.]
240403,[0. 0. 0.]
240426,[3.13363698 0.83341078 1.51174636]
240440,[-0. -0. -0.]
240495,[-0. -0. -0.]
240541,[ 0.  0. -0.]
240543,[1.17541862e+06 7.86059687e-05 4.39435147e+00]
240567,[ 0.  0. -0.]
240568,[-0. -0.  0.]
240603,[-0. -0.  0.]
240609,[ 0.  0. -0.]
240653,[-0. -0. -0.]
240696,[2.85915163 0.09996731 0.63564381]
240700,[ 1.17963961  0.13589322 -0.97120764]
240745,[1.22039078 0.03928819 0.00453809]
240756,[-0. -0.  0.]
240770,[-1.33741823 -0.1086383   0.99567146]
240789,[3.52214805 0.02874432 0.47887103]
240829,[-3.57746162e+03 -8.83853071e-05  5.72890044e-03]
240897,[ 27.53769276   0.23094698 -15.76272533]
241011,[6.43723769e+03 9.00982419e-01 1.04557387e+03]
241033,[ 0.  0. -0.]
241086,[8.06205697e+01 2.70891280e-02 2.62235523e-04]
241204,[-0. -0. -0.]
241239,[ 1.15306284e+02  4.12532598e-02 -2.32175353e-03]
241268,[-0. -0.  0.]
241305,[-5.20751181 -0.01626526  0.0637373 ]
241306,[ 5.63022558e+02  3.70726292e-03 -9.40553320e-02]
241334,[0. 0. 0.]
241344,[-4.5086829  -0.07591265 -0.26863337]
241354,[2.66820119 0.59872964 2.29605853]
241367,[ 2.84417884  0.29222604 -1.24824669]
241414,[ 1.30034601  0.08673855 -0.00824613]
241432,[ 5.51533911  0.34271304 -0.13168807]
241441,[-0. -0. -0.]
241523,[-13.89240385  -0.06534291  -0.0347716 ]
241531,[-2.4671072  -0.15451608 -0.03039988]
241548,[-2.74426754e+09  2.71545648e-10  5.43922040e-03]
241614,[ 3.83390956e+07  9.85592415e-05 -5.91748589e-02]
241666,[-0. -0. -0.]
